counter,product_name,price,url,star,rating,reviews
429,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV561-SSA Thin and ...,"₹38,990",https://www.flipkart.com/avita-liber-v14-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-ns14a8inv561-ssa-thin-light-laptop/p/itmbba05556cdd99?pid=COMFTPHUB7NPYBNE&lid=LSTCOMFTPHUB7NPYBNEVBQH8H&marketplace=FLIPKART&srno=s_18_429&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=4e1114e2-2ba6-4c37-8ba9-80d005463e10.COMFTPHUB7NPYBNE.SEARCH&ssid=hpyx87sck00000001612686408043&qH=c06ea84a1e3dc3c6,4.2,711 Ratings , 171 Reviews
430,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX ...,"₹54,990",https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-l340-15irh-gaming-laptop/p/itm956f5c12ef271?pid=COMFSH28EBGAMXZH&lid=LSTCOMFSH28EBGAMXZH0IJUY2&marketplace=FLIPKART&srno=s_18_430&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=4e1114e2-2ba6-4c37-8ba9-80d005463e10.COMFSH28EBGAMXZH.SEARCH&ssid=hpyx87sck00000001612686408043&qH=c06ea84a1e3dc3c6,4.1,929 Ratings , 118 Reviews
431,Microsoft Surface Pro X SQ1 Octa Core - (8 GB/128 GB SSD/Windows 10 Home) M1876 Laptop,"₹93,990",https://www.flipkart.com/microsoft-surface-pro-x-sq1-octa-core-8-gb-128-gb-ssd-windows-10-home-m1876-laptop/p/itm7ee9eb069e31d?pid=COMFQYHMMBPG8XYS&lid=LSTCOMFQYHMMBPG8XYSPKU2XC&marketplace=FLIPKART&srno=s_18_431&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=4e1114e2-2ba6-4c37-8ba9-80d005463e10.COMFQYHMMBPG8XYS.SEARCH&ssid=hpyx87sck00000001612686408043&qH=c06ea84a1e3dc3c6,3.5,8 Ratings , 0 Reviews
432,Asus ZenBook Duo Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX481FL-BM149T Thin...,"₹1,12,990",https://www.flipkart.com/asus-zenbook-duo-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-2-gb-graphics-ux481fl-bm149t-thin-light-laptop/p/itm80dd44a91f38e?pid=COMFT8GXNPZ7EPSH&lid=LSTCOMFT8GXNPZ7EPSHONMZJU&marketplace=FLIPKART&srno=s_18_432&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=4e1114e2-2ba6-4c37-8ba9-80d005463e10.COMFT8GXNPZ7EPSH.SEARCH&ssid=hpyx87sck00000001612686408043&qH=c06ea84a1e3dc3c6,4.3,9 Ratings , 1 Reviews
433,Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-AP Thin and Light Laptop,"₹52,990",https://www.flipkart.com/avita-liber-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a8inf541-ap-thin-light-laptop/p/itm17b95cfb54e57?pid=COMFTYWYB6AJS5XK&lid=LSTCOMFTYWYB6AJS5XKJSPYCM&marketplace=FLIPKART&srno=s_19_433&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFTYWYB6AJS5XK.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4.3,927 Ratings , 157 Reviews
434,Dell Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Inspiron 7400 Thin an...,"₹95,850",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-7400-thin-light-laptop/p/itmb90006142d242?pid=COMFX7WJHUFMZAWE&lid=LSTCOMFX7WJHUFMZAWE8ELRDM&marketplace=FLIPKART&srno=s_19_434&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFX7WJHUFMZAWE.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
435,Dell Inspiron Ryzen 3 Dual Core 3250U 2nd Gen - (4 GB/1 TB HDD/Windows 10 Home) Inspiron 3505 Laptop,"₹33,890",https://www.flipkart.com/dell-inspiron-ryzen-3-dual-core-3250u-2nd-gen-4-gb-1-tb-hdd-windows-10-home-3505-laptop/p/itm855c8d57218b0?pid=COMFYNFGKZG2WGCT&lid=LSTCOMFYNFGKZG2WGCTNW6BCF&marketplace=FLIPKART&srno=s_19_435&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFYNFGKZG2WGCT.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,3.8,4 Ratings , 0 Reviews
436,Avita Liber Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A2IN241P Thin and Light Laptop,"₹75,990",https://www.flipkart.com/avita-liber-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a2in241p-thin-light-laptop/p/itmfg9zvjeegqbzf?pid=COMFG9ZVVQFPHHYP&lid=LSTCOMFG9ZVVQFPHHYPJWDZAP&marketplace=FLIPKART&srno=s_19_436&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFG9ZVVQFPHHYP.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
437,Lenovo Ideapad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14IIL05 Thin and Light Laptop,"₹36,990",https://www.flipkart.com/lenovo-ideapad-3-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-14iil05-thin-light-laptop/p/itm98ae5a668d8f2?pid=COMFZS9HEZMHJZXB&lid=LSTCOMFZS9HEZMHJZXBW8QTLF&marketplace=FLIPKART&srno=s_19_437&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFZS9HEZMHJZXB.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
438,Apple MacBook Pro with Touch Bar Core i5 8th Gen - (8 GB/512 GB SSD/Mac OS Catalina) MXK52HN/A,"₹1,37,900",https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-8th-gen-8-gb-512-gb-ssd-mac-os-catalina-mxk52hn-a/p/itm66a80be7e37c8?pid=COMFRZ3NCDN3X7KZ&lid=LSTCOMFRZ3NCDN3X7KZ3LMTLK&marketplace=FLIPKART&srno=s_19_438&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFRZ3NCDN3X7KZ.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4.8,71 Ratings , 15 Reviews
439,MSI GL Core i7 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1050) GL62 7R...,"₹79,990",https://www.flipkart.com/msi-gl-core-i7-7th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1050-gl62-7rd-gaming-laptop/p/itmf3s3yhrd4er3m?pid=COMERHTGTGZXNXBZ&lid=LSTCOMERHTGTGZXNXBZKMBPCS&marketplace=FLIPKART&srno=s_19_439&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMERHTGTGZXNXBZ.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,3.5,13 Ratings , 4 Reviews
440,MSI Modern 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Modern 14 B10MW-425IN Laptop,"₹50,591",https://www.flipkart.com/msi-modern-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-b10mw-425in-laptop/p/itmf43219f37bf11?pid=COMFYZC5BZJKRZD6&lid=LSTCOMFYZC5BZJKRZD6WTHGFT&marketplace=FLIPKART&srno=s_19_440&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFYZC5BZJKRZD6.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
441,Asus TUF Gaming F17 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,"₹73,990",https://www.flipkart.com/asus-tuf-gaming-f17-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-120-hz-fx766li-h7058t-laptop/p/itm94af85700d144?pid=COMFXU6PYJXDWZD3&lid=LSTCOMFXU6PYJXDWZD3HPH5F7&marketplace=FLIPKART&srno=s_19_441&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFXU6PYJXDWZD3.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
442,MSI Modern 14 Core i3 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-424IN Laptop,"₹52,491",https://www.flipkart.com/msi-modern-14-core-i3-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-424in-laptop/p/itmdb98c6b5f1662?pid=COMFYZC5Q94CKQRV&lid=LSTCOMFYZC5Q94CKQRVGS9Q9U&marketplace=FLIPKART&srno=s_19_442&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFYZC5Q94CKQRV.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
443,HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹1,02,551",https://www.flipkart.com/hp-omen-core-i5-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-15-ce071tx-gaming-laptop/p/itmf3s32uamngptz?pid=COMEX3U7UDM6HVCZ&lid=LSTCOMEX3U7UDM6HVCZTL46UA&marketplace=FLIPKART&srno=s_19_443&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMEX3U7UDM6HVCZ.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
444,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-CRA Thin and ...,"₹38,990",https://www.flipkart.com/avita-liber-v14-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-ns14a8inv562-cra-thin-light-laptop/p/itm064d1c07a6704?pid=COMFVFDQUYDKAYNG&lid=LSTCOMFVFDQUYDKAYNGZMALYL&marketplace=FLIPKART&srno=s_19_444&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFVFDQUYDKAYNG.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4.2,391 Ratings , 89 Reviews
445,Avita Liber Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS13A2IN199P Thin and Light Laptop,"₹38,990",https://www.flipkart.com/avita-liber-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-ns13a2in199p-thin-light-laptop/p/itme90070f891149?pid=COMFQGZEZYHEGQAX&lid=LSTCOMFQGZEZYHEGQAXRHE7DY&marketplace=FLIPKART&srno=s_19_445&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFQGZEZYHEGQAX.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4.2,424 Ratings , 75 Reviews
446,Dell Vostro Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Vostro 3491 Thin and Light Laptop,"₹32,990",https://www.flipkart.com/dell-vostro-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-3491-thin-light-laptop/p/itma84e7fb2d5afe?pid=COMFTZ8FRWXAGNDU&lid=LSTCOMFTZ8FRWXAGNDU9WDSG8&marketplace=FLIPKART&srno=s_19_446&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFTZ8FRWXAGNDU.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,3.8,"2,061 Ratings ", 262 Reviews
447,Asus Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X509MA-BR336T Laptop,"₹27,990",https://www.flipkart.com/asus-pentium-quad-core-4-gb-1-tb-hdd-windows-10-home-x509ma-br336t-laptop/p/itm5f098941e9fc2?pid=COMFZ6FRB9ZBVRFJ&lid=LSTCOMFZ6FRB9ZBVRFJU3ERT3&marketplace=FLIPKART&srno=s_19_447&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFZ6FRB9ZBVRFJ.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
448,Asus ZenBook Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX325JA-EG135TS Thin and Light Lapto...,"₹78,990",https://www.flipkart.com/asus-zenbook-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-ux325ja-eg135ts-thin-light-laptop/p/itmfc411abc3835a?pid=COMFTBYV286XSF8J&lid=LSTCOMFTBYV286XSF8JIQJHTK&marketplace=FLIPKART&srno=s_19_448&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFTBYV286XSF8J.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4.6,5 Ratings , 1 Reviews
449,Avita Pura Ryzen 3 Dual Core 3200U - (8 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INU541-SWGYB Th...,"₹37,990",https://www.flipkart.com/avita-pura-ryzen-3-dual-core-3200u-8-gb-256-gb-ssd-windows-10-home-s-mode-ns14a6inu541-swgyb-thin-light-laptop/p/itma51afad0b20fc?pid=COMFQGZDFMQZHQPZ&lid=LSTCOMFQGZDFMQZHQPZDQDESL&marketplace=FLIPKART&srno=s_19_449&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFQGZDFMQZHQPZ.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
450,Lenovo Ideapad S145 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S145-15IIL Laptop,"₹38,990",https://www.flipkart.com/lenovo-ideapad-s145-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-s145-15iil-laptop/p/itmf7175ec6310c1?pid=COMFRCSGNVDZS5TT&lid=LSTCOMFRCSGNVDZS5TT9PXBVF&marketplace=FLIPKART&srno=s_19_450&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFRCSGNVDZS5TT.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4,222 Ratings , 37 Reviews
451,LG Gram Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 14Z990 Thin and Light Laptop,"₹52,990",https://www.flipkart.com/lg-gram-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-14z990-thin-light-laptop/p/itmf61e28b433581?pid=COMFU2JFAGAGBGKN&lid=LSTCOMFU2JFAGAGBGKNNYMI9J&marketplace=FLIPKART&srno=s_19_451&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFU2JFAGAGBGKN.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4.1,12 Ratings , 0 Reviews
452,Asus ZenBook Classic Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A5821TS Thin and Lig...,"₹79,990",https://www.flipkart.com/asus-zenbook-classic-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-ux333fa-a5821ts-thin-light-laptop/p/itm0e0b681b5e90d?pid=COMFH27GGAEN2S9F&lid=LSTCOMFH27GGAEN2S9F2Z9PCV&marketplace=FLIPKART&srno=s_19_452&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFH27GGAEN2S9F.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4.4,5 Ratings , 0 Reviews
453,Acer Aspire 5 Core i5 8th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-52G Thin and Light ...,"₹61,990",https://www.flipkart.com/acer-aspire-5-core-i5-8th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-a515-52g-thin-light-laptop/p/itma0665f82bcc37?pid=COMFJZ92VCCE5EHQ&lid=LSTCOMFJZ92VCCE5EHQZ3QFCB&marketplace=FLIPKART&srno=s_19_453&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFJZ92VCCE5EHQ.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4.1,67 Ratings , 23 Reviews
454,Lenovo X390 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Pro) X390 Business Laptop,"₹1,26,000",https://www.flipkart.com/lenovo-x390-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-pro-business-laptop/p/itma1319f32c5925?pid=COMFST4YVGBDVCJK&lid=LSTCOMFST4YVGBDVCJKPMKEDT&marketplace=FLIPKART&srno=s_19_454&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFST4YVGBDVCJK.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
455,Dell Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) 3410 Business Laptop,"₹98,900",https://www.flipkart.com/dell-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-pro-2-graphics-3410-business-laptop/p/itmcc88c44d74d52?pid=COMFWJNDFVFTS2VQ&lid=LSTCOMFWJNDFVFTS2VQWU4Z36&marketplace=FLIPKART&srno=s_19_455&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFWJNDFVFTS2VQ.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,,,
456,Dell Inspiron 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/4 GB Graphics) 5370 Thin and Lig...,"₹71,990",https://www.flipkart.com/dell-inspiron-5000-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-4-graphics-5370-thin-light-laptop/p/itm93054d47cc7a7?pid=COMFKYHFH9PFYR9G&lid=LSTCOMFKYHFH9PFYR9GDXC51Z&marketplace=FLIPKART&srno=s_19_456&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1e524fab-615d-489a-84ba-fd57165b596e.COMFKYHFH9PFYR9G.SEARCH&ssid=f6mg8decls0000001612686409175&qH=c06ea84a1e3dc3c6,4.1,120 Ratings , 24 Reviews
457,MSI Prestige 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Prestige 14 A10RAS...,"₹89,990",https://www.flipkart.com/msi-prestige-14-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-a10ras-097in-thin-light-laptop/p/itm58f000232443a?pid=COMFSYCP3287MGHH&lid=LSTCOMFSYCP3287MGHHNFLQ4W&marketplace=FLIPKART&srno=s_20_457&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=7b6aef1f-79cf-4c7c-af1f-3e6ba409b56d.COMFSYCP3287MGHH.SEARCH&ssid=k20d6msx2o0000001612686410231&qH=c06ea84a1e3dc3c6,4.2,39 Ratings , 5 Reviews
458,Lenovo Legion Y540 Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,"₹72,900",https://www.flipkart.com/lenovo-legion-y540-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-y540-15irh-pg0-gaming-laptop/p/itmbbae94256fe51?pid=COMFXZZMWZGM4MPJ&lid=LSTCOMFXZZMWZGM4MPJSWHXIX&marketplace=FLIPKART&srno=s_20_458&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=7b6aef1f-79cf-4c7c-af1f-3e6ba409b56d.COMFXZZMWZGM4MPJ.SEARCH&ssid=k20d6msx2o0000001612686410231&qH=c06ea84a1e3dc3c6,,,
459,Lenovo Ideapad 3 Athlon Dual Core 3050U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹32,990",https://www.flipkart.com/lenovo-ideapad-3-athlon-dual-core-3050u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm277bb8ba8848e?pid=COMFVECHZVCSKZ7C&lid=LSTCOMFVECHZVCSKZ7CFNZUXN&marketplace=FLIPKART&srno=s_20_459&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=7b6aef1f-79cf-4c7c-af1f-3e6ba409b56d.COMFVECHZVCSKZ7C.SEARCH&ssid=k20d6msx2o0000001612686410231&qH=c06ea84a1e3dc3c6,,,
460,HP Envy Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 13-ba0003tu Thin and Light Laptop,"₹75,990",https://www.flipkart.com/hp-envy-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-13-ba0003tu-thin-light-laptop/p/itm0bcdfd2b61da8?pid=COMFTXCFKRX2AWVG&lid=LSTCOMFTXCFKRX2AWVG1ZWRKT&marketplace=FLIPKART&srno=s_20_460&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=7b6aef1f-79cf-4c7c-af1f-3e6ba409b56d.COMFTXCFKRX2AWVG.SEARCH&ssid=k20d6msx2o0000001612686410231&qH=c06ea84a1e3dc3c6,3.8,17 Ratings , 4 Reviews
461,Asus VivoBook Gaming Core i5 9th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,"₹62,990",https://www.flipkart.com/asus-vivobook-gaming-core-i5-9th-gen-8-gb-32-optane-512-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-f571gt-al319t-laptop/p/itm4072bdb9de9ea?pid=COMFNEK5FXEG3GGG&lid=LSTCOMFNEK5FXEG3GGGFBYNIT&marketplace=FLIPKART&srno=s_20_461&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=7b6aef1f-79cf-4c7c-af1f-3e6ba409b56d.COMFNEK5FXEG3GGG.SEARCH&ssid=k20d6msx2o0000001612686410231&qH=c06ea84a1e3dc3c6,4.4,291 Ratings , 54 Reviews
462,Lenovo Legion 7i Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 2...,"₹1,93,990",https://www.flipkart.com/lenovo-legion-7i-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2070-15imhg05-gaming-laptop/p/itm831fd437e3c49?pid=COMFTPG2HYSS9TW3&lid=LSTCOMFTPG2HYSS9TW3RL6DZK&marketplace=FLIPKART&srno=s_20_462&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=7b6aef1f-79cf-4c7c-af1f-3e6ba409b56d.COMFTPG2HYSS9TW3.SEARCH&ssid=k20d6msx2o0000001612686410231&qH=c06ea84a1e3dc3c6,4.2,6 Ratings , 3 Reviews
463,Dell Inspiron 7000 Core i5 6th Gen - (8 GB/1 TB HDD/8 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹88,768",https://www.flipkart.com/dell-inspiron-7000-core-i5-6th-gen-8-gb-1-tb-hdd-8-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-960m-7559-gaming-laptop/p/itmf3s3yuymaznfx?pid=COMEMGG8GYFF8HRB&lid=LSTCOMEMGG8GYFF8HRBVG0GPA&marketplace=FLIPKART&srno=s_20_463&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=7b6aef1f-79cf-4c7c-af1f-3e6ba409b56d.COMEMGG8GYFF8HRB.SEARCH&ssid=k20d6msx2o0000001612686410231&qH=c06ea84a1e3dc3c6,3,13 Ratings , 3 Reviews
